"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Turb_Kin_Energy","Omega","Species_0","Species_1","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_TKE","Residual_Omega","Residual_Species_0","Residual_Species_1","Diffusivity_0","Diffusivity_1","Eddy_Viscosity"
1945, 6.049429485005072e-02, 1.461136720245587e-02, -7.583938860506696e-01, 1.660081778944044e-01, -1.437106484347709e-01, 9.999999999999999e-01, 1.361418157705034e-06, 2.069105032553208e+04, 9.116389225869779e-01, 7.166505728451342e-05, -1.516787772101339e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -2.071559849900454e-06, -1.989575586409698e-05, 3.882022289711874e-05, -6.243907187623542e-01, 5.738763463179530e-12, 1.299262708610358e-01, -6.420824644462088e-06, 1.170334066178602e-09, 1.000000000000000e-03, 1.000000000000000e-03, 6.579744074301963e-11
1946, 6.049429485005178e-02, 1.448580330971926e-02, -8.117162489525945e-01, 4.258541928452594e-01, -2.578542683851292e-01, 9.999999999999999e-01, 3.263869352551127e-06, 1.741964470661329e+04, 9.074582749238443e-01, 7.445296864715992e-05, -1.623432497905189e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, -9.462307022343572e-07, -2.163408088879883e-06, 3.914522149483533e-05, -2.852042475680988e-01, 2.516444509662032e-11, 1.263271113739930e-01, -1.048176997979992e-05, 8.250253505335081e-10, 1.000000000000000e-03, 1.000000000000000e-03, 1.873671597510834e-10
1947, 6.049429485005298e-02, 1.434628787700050e-02, -8.330131045051519e-01, 6.989885005258372e-01, -4.044774396414293e-01, 1.000000000000000e+00, 7.179228370085280e-06, 1.516795335127128e+04, 9.041036331331975e-01, 7.915105052234431e-05, -1.666026209010304e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.633092012713956e-06, 2.073864085581732e-05, 2.568857850533930e-05, 4.922317333349330e-01, 8.805467413786040e-11, 9.288623188784784e-02, -1.403976478957641e-05, 4.601217859916546e-10, 1.000000000000000e-03, 1.000000000000000e-03, 4.733155623453682e-10
1948, 6.049429485005429e-02, 1.419127073662659e-02, -7.954158100185150e-01, 9.596576287722364e-01, -5.773965617106601e-01, 1.000000000000000e+00, 1.507875399760513e-05, 1.320356503611091e+04, 9.025097112885259e-01, 8.680772955511391e-05, -1.590831620037030e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.740919463809078e-06, 4.827022720522947e-05, 7.519192340087451e-06, 1.428964802414190e+00, 2.808349550497588e-10, 7.849640000786728e-02, -1.470825553264056e-05, 2.859945711053437e-10, 1.000000000000000e-03, 1.000000000000000e-03, 1.142021412880968e-09
1949, 6.049429485005576e-02, 1.401902946566702e-02, -6.894238131557612e-01, 1.193754358206616e+00, -7.675133964816917e-01, 9.999999999999997e-01, 3.064621709837798e-05, 1.144988371044923e+04, 9.032678536118148e-01, 9.899441841627475e-05, -1.378847626311522e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 7.845253056042853e-06, 7.591170258856869e-05, -8.795486605928989e-06, 2.364644784349623e+00, 8.009061100608246e-10, 5.858782037750099e-02, -1.300262366185297e-05, 3.719128569722519e-10, 1.000000000000000e-03, 1.000000000000000e-03, 2.676552694627812e-09
1950, 6.049429485005738e-02, 1.382765027082259e-02, -5.192594201400204e-01, 1.392330078502533e+00, -9.628071028585535e-01, 1.000000000000000e+00, 6.061092108829853e-05, 9.897024702043260e+03, 9.066203853679342e-01, 1.181425917304786e-04, -1.038518840280041e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.036709894119641e-05, 9.911262825569799e-05, -2.123587072213668e-05, 3.124756622255117e+00, 2.039736414815095e-09, 1.943103331184126e-02, -9.732709755738468e-06, 7.937252032543159e-10, 1.000000000000000e-03, 1.000000000000000e-03, 6.124155785504434e-09
1951, 6.049429485005920e-02, 1.361500671951567e-02, -3.014895884505242e-01, 1.552232317178056e+00, -1.149119796735996e+00, 9.999999999999998e-01, 1.169236107887115e-04, 8.510581928049827e+03, 9.124359655462480e-01, 1.481130658202978e-04, -6.029791769010484e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.211036438640060e-05, 1.148215255489112e-04, -3.498795516526517e-05, 3.650195829032796e+00, 4.738319274343880e-09, -2.208354025181813e-02, -5.125976422032302e-06, 1.851092956145815e-09, 1.000000000000000e-03, 1.000000000000000e-03, 1.373861526476182e-08
1952, 6.049429485006120e-02, 1.337873610954815e-02, -5.886932070287271e-02, 1.677719429175845e+00, -1.311732305081207e+00, 9.999999999999999e-01, 2.201860370285296e-04, 7.260385906715385e+03, 9.201476393312865e-01, 1.951856228635059e-04, -1.177386414057454e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.263975852384530e-05, 1.191168899820422e-04, -4.329423336212417e-05, 3.809760992454998e+00, 1.019470517068683e-08, -5.800721994598657e-02, 2.209020766964044e-07, 3.916194078533511e-09, 1.000000000000000e-03, 1.000000000000000e-03, 3.032704319819582e-08
1953, 6.049429485006344e-02, 1.311621321754013e-02, 1.814906383369623e-01, 1.776533302103871e+00, -1.437638316140400e+00, 1.000000000000000e+00, 4.002315814910683e-04, 6.119444638382354e+03, 9.287862952767132e-01, 2.698461162942269e-04, 3.629812766739246e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.068234478519831e-05, 1.114511237079670e-04, -4.114554351088546e-05, 3.219775155816976e+00, 2.031515298818448e-08, -8.737908851402654e-02, 5.121652875830151e-06, 7.545574436216604e-09, 1.000000000000000e-03, 1.000000000000000e-03, 6.540325227893026e-08
1954, 6.049429485006592e-02, 1.282452111727440e-02, 3.921665856409279e-01, 1.846072615580070e+00, -1.515935951026432e+00, 1.000000000000000e+00, 6.718712060083137e-04, 5.067560194472468e+03, 9.372410388103930e-01, 3.898912841292480e-04, 7.843331712818559e-01, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.239420248728509e-06, 1.140749131839147e-04, -3.825814798475463e-05, 1.880629272647496e+00, 3.498371492745322e-08, -1.024669448284348e-01, 1.025060351478402e-05, 1.373591690119306e-08, 1.000000000000000e-03, 1.000000000000000e-03, 1.325827775546049e-07
1955, 6.049429485006867e-02, 1.250041877431727e-02, 6.314160007942949e-01, 1.878153254487593e+00, -1.541030689271906e+00, 9.999999999999997e-01, 1.107502851342494e-03, 4.108636454324967e+03, 9.448172015874355e-01, 5.794714759049245e-04, 1.262832001588590e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.180446872140787e-05, 1.805310418193899e-04, 3.809766419216590e-05, 6.572104541341162e+00, 6.014440316243300e-08, -2.165995489512952e-01, -1.324102027421831e-06, 9.079040313156848e-08, 1.000000000000000e-03, 1.000000000000000e-03, 2.695548422583551e-07
1956, 6.049429485007174e-02, 1.214030506533443e-02, 9.548006171250263e-01, 1.863720725552332e+00, -1.534469882625360e+00, 9.999999999999998e-01, 1.723861152960094e-03, 3.274488528586863e+03, 9.500042725205432e-01, 9.676689222113493e-04, 1.909601234250053e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.771289684286215e-05, 2.244008740630318e-04, -9.154188010328683e-06, 5.338860179014176e+00, 9.997918321211445e-08, -2.868490306943997e-01, -1.375215046465855e-05, 1.100005106181433e-07, 1.000000000000000e-03, 1.000000000000000e-03, 5.264520360692920e-07
1957, 6.049429485007515e-02, 1.174017872896741e-02, 9.917080670745244e-01, 1.888948690282443e+00, -1.501435156514766e+00, 1.000000000000000e+00, 2.788127948684546e-03, 2.502806078438944e+03, 9.497286442863972e-01, 1.681391024978468e-03, 1.983416134149049e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 8.625356800089751e-06, 1.057295398077723e-04, -3.276172427778879e-05, 2.599776555936388e+00, 1.287690731422897e-07, -2.213919753381459e-01, -4.971550403286533e-06, 8.527264301807894e-08, 1.000000000000000e-03, 1.000000000000000e-03, 1.114000790034665e-06
1958, 6.049429485007893e-02, 1.129559391402915e-02, 1.069939754703372e+00, 1.922472017312997e+00, -1.406762978859589e+00, 1.000000000000000e+00, 4.217910996646522e-03, 1.880424755556312e+03, 9.492660691840090e-01, 2.816064831387540e-03, 2.139879509406744e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.631771378363044e-06, 7.174260864508112e-05, 5.664842869492325e-05, 1.396066379746686e+00, 2.387010582848359e-07, -1.781278292481053e-01, -1.857772509770839e-06, 1.487040512519693e-07, 1.000000000000000e-03, 1.000000000000000e-03, 2.243062895329029e-06
1959, 6.049429485008314e-02, 1.080161078745983e-02, 1.134556061127355e+00, 1.937291014042316e+00, -1.267427049492801e+00, 1.000000000000000e+00, 5.893649803516048e-03, 1.394327887640159e+03, 9.480917965890208e-01, 4.650571631044254e-03, 2.269112122254709e+00, 1.000000000000000e+00, 1.458439571647119e-05, 3.014109000000000e+05, 9.102498725140235e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.389696074159894e-06, 5.174481251686985e-05, 1.122171886192516e-04, 7.202804444393707e-01, 4.066461455003877e-07, -1.771348267615446e-01, -6.560342032167333e-06, 2.462314194475368e-07, 1.000000000000000e-03, 1.000000000000000e-03, 4.226875081363252e-06
