"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_Nu_Tilde"
146, 2.944536507129669e-01, 2.358448356389999e-01, 8.222496277028655e-05, 9.975540147134376e-01, 4.177814813876608e-06, 2.881504530455681e+02, 5.022803163155913e-01, 1.276190637440424e-04, 1.288597973994096e+00, 1.789299811928665e-05, 1.001000000000000e+03, 7.257645029535298e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.525131508933867e-01, -6.563816157577823e-05, -3.981102404158637e-03, 5.930487485155019e-06, -1.838292879712544e+01, -1.353315868364644e-01
147, 2.944536507129669e-01, 2.641551494598389e-01, 8.246807040695071e-05, 9.975543214615030e-01, -1.398751043414925e-06, 2.881504536429013e+02, 5.022697122767568e-01, 1.279963843038192e-04, 1.288597971322845e+00, 1.789299814810728e-05, 1.001000000000000e+03, 7.257495439747466e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.524997012620771e-01, -6.556771334858848e-05, -3.980096865154045e-03, 4.915441647016135e-07, -1.836176773370851e+01, -1.353341199173642e-01
148, 2.944536507129669e-01, 2.923930287361145e-01, 9.138536428492767e-05, 9.966304714331851e-01, -2.594489837712063e-05, 2.881506687653974e+02, 4.771213410422206e-01, 1.418366665915376e-04, 1.288597009303866e+00, 1.789300852751846e-05, 1.001000000000000e+03, 6.894783104692991e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 6.198882025928563e-01, -6.365059429675978e-05, -4.649312392502316e-03, -2.116054372040344e-05, -1.773905859543388e+01, -1.244453654906031e-01
149, 2.944536507129669e-01, 3.204149603843689e-01, 1.084124996908620e-04, 9.942138262236040e-01, -1.095128978344880e-04, 2.881511648895556e+02, 4.317770653869957e-01, 1.682640069701413e-04, 1.288594790662457e+00, 1.789303246492001e-05, 1.001000000000000e+03, 6.240665681623935e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 5.610764462430395e-01, -6.247282255103309e-05, -5.939446888653137e-03, -7.958510008569718e-05, -1.731995516617779e+01, -1.054176246547914e-01
150, 2.944536507129669e-01, 3.480818569660187e-01, 1.636670050472327e-04, 9.889790190696781e-01, -3.011774197540533e-04, 2.881520650649927e+02, 3.710644415114075e-01, 2.540229784995076e-04, 1.288590765144268e+00, 1.789307589726544e-05, 1.001000000000000e+03, 5.364505475148252e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 4.823008032488774e-01, -5.656225951200644e-05, -7.599651088436320e-03, -1.670583144399956e-04, -1.562961391863254e+01, -8.155271497327035e-02
151, 2.944536507129669e-01, 3.752617239952087e-01, 4.641250470609481e-04, 9.784392333718033e-01, -6.578834624241942e-04, 2.881535250641955e+02, 3.000727393664420e-01, 7.203554975336771e-04, 1.288584236188950e+00, 1.789314634027271e-05, 1.001000000000000e+03, 4.339440791561150e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.901371452958494e-01, -4.332000396402637e-05, -9.055482512273354e-03, -2.415776075085753e-04, -1.201690353305985e+01, -5.641153173404774e-02
152, 2.944536507129669e-01, 4.018320441246033e-01, 1.413433330821334e-03, 9.581654861523299e-01, -1.224013262174917e-03, 2.881556937039982e+02, 2.242885562591255e-01, 2.193750319449533e-03, 1.288574538393194e+00, 1.789325097392364e-05, 1.001000000000000e+03, 3.244488869455251e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.916899194012901e-01, 1.048309059102775e-04, -9.212295171266569e-03, -2.227839914904668e-04, 3.031114068082641e+01, -3.359908196216993e-02
153, 2.944536507129669e-01, 4.276818037033081e-01, 3.482162553552826e-03, 9.197897739406693e-01, -1.933753997915844e-03, 2.881586827016854e+02, 1.496010808041319e-01, 5.404567055025338e-03, 1.288561172332942e+00, 1.789339518800415e-05, 1.001000000000000e+03, 2.164715302241887e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.946073807103305e-01, 2.817620707643818e-04, -7.563378677848570e-03, -1.718826362875903e-05, 8.090116534857552e+01, -1.610122561972293e-02
154, 2.944536507129669e-01, 4.527130722999573e-01, 4.947830567289202e-03, 8.447052668579800e-01, -2.354545942836239e-03, 2.881626564255309e+02, 8.222092484356835e-02, 7.679389364099336e-03, 1.288543403249604e+00, 1.789358691234191e-05, 1.001000000000000e+03, 1.190068375987982e+02, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 1.069767877005937e-01, 1.817458256428602e-04, -4.665765830171083e-03, 2.632737296981141e-04, 5.183759764318033e+01, -5.396387376775714e-03
155, 2.944536507129669e-01, 4.768421053886414e-01, -4.579575326715712e-03, 6.723229275626057e-01, -1.983560546179319e-03, 2.881685873145570e+02, 2.867970688384958e-02, -7.107830710407749e-03, 1.288516883329438e+00, 1.789387306367508e-05, 1.001000000000000e+03, 4.153045738896806e+01, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 0.000000000000000e+00, 3.731770423716317e-02, -9.286870403319922e-05, -1.817337040519508e-03, 2.633698184518508e-04, -2.720875598257468e+01, -8.736543780864785e-04
