"Time_Iter","Outer_Iter","Inner_Iter",     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,     "rms[T]"     ,     "rms[nu]"    
          0,           0,         282,      -8.346094606,      -7.451202426,      -7.795937967,      -0.207068934,      -11.61428651
          0,           0,         283,      -8.339878132,      -7.456124004,      -7.804688618,     -0.2114049299,      -11.61519515
          0,           0,         284,      -8.334524356,      -7.460574442,      -7.813942007,     -0.2156481982,      -11.61590693
          0,           0,         285,      -8.330059592,      -7.464524996,      -7.823639509,     -0.2198795177,      -11.61642245
          0,           0,         286,       -8.32650438,      -7.467956387,      -7.833706884,     -0.2241627377,       -11.6167432
          0,           0,         287,      -8.323874791,      -7.470859318,      -7.844052647,     -0.2283752145,      -11.61687162
          0,           0,         288,      -8.322183511,      -7.473234593,      -7.854566511,     -0.2325479228,      -11.61681102
          0,           0,         289,      -8.321440772,      -7.475092824,        -7.8651183,     -0.2367111747,      -11.61656564
          0,           0,         290,      -8.321655143,      -7.476453761,       -7.87555778,     -0.2409191648,       -11.6161406
          0,           0,         291,      -8.322834185,      -7.477345301,      -7.885715884,     -0.2450097132,      -11.61554196
          0,           0,         292,      -8.324985001,      -7.477802239,      -7.895407828,     -0.2491224298,      -11.61477664
          0,           0,         293,      -8.328114701,      -7.477864854,       -7.90443856,     -0.2532914645,      -11.61385245
          0,           0,         294,      -8.332230805,      -7.477577422,      -7.912610779,     -0.2573813937,        -11.612778
          0,           0,         295,      -8.337341589,      -7.476986747,      -7.919735379,     -0.2614301919,      -11.61156271
          0,           0,         296,      -8.343456378,      -7.476140758,      -7.925643661,      -0.265488623,      -11.61021667
          0,           0,         297,      -8.350585783,      -7.475087294,      -7.930200073,     -0.2695922098,      -11.60875061
          0,           0,         298,      -8.358741892,      -7.473873011,      -7.933313786,     -0.2735545011,      -11.60717575
          0,           0,         299,      -8.367938372,      -7.472542516,       -7.93494731,     -0.2775678442,       -11.6055037
          0,           0,         300,      -8.378190486,      -7.471137703,       -7.93512057,     -0.2816315405,      -11.60374632
          0,           0,         301,      -8.389514967,      -7.469697283,      -7.933909736,     -0.2856163533,      -11.60191561
          0,           0,         302,      -8.401929696,      -7.468256495,       -7.93144099,     -0.2895477548,      -11.60002355
          0,           0,         303,      -8.415453118,      -7.466846979,      -7.927880382,     -0.2935109782,      -11.59808196
          0,           0,         304,      -8.430103248,      -7.465496775,       -7.92342145,     -0.2975158446,      -11.59610235
          0,           0,         305,      -8.445896117,      -7.464230432,      -7.918272449,     -0.3013620102,      -11.59409585
          0,           0,         306,      -8.462843402,      -7.463069208,      -7.912644679,     -0.3052896087,      -11.59207304
          0,           0,         307,      -8.480948526,      -7.462031563,      -7.906742914,     -0.3092544243,      -11.59004385
          0,           0,         308,      -8.500202188,      -7.461132791,      -7.900758316,     -0.3131463787,      -11.58801752
          0,           0,         309,      -8.520575216,       -7.46038584,      -7.894863991,     -0.3169745172,      -11.58600246
          0,           0,         310,      -8.542006657,      -7.459801673,      -7.889212722,     -0.3208669611,      -11.58400628
          0,           0,         311,      -8.564389682,      -7.459389593,      -7.883936182,     -0.3247917721,      -11.58203569
          0,           0,         312,      -8.587550959,      -7.459157736,      -7.879145963,     -0.3285501918,      -11.58009651
          0,           0,         313,      -8.611226909,      -7.459112439,      -7.874933626,     -0.3324208561,      -11.57819371
          0,           0,         314,      -8.635029029,      -7.459259728,      -7.871371064,     -0.3363077911,      -11.57633137
          0,           0,         315,      -8.658409557,      -7.459605075,      -7.868514264,     -0.3401316756,      -11.57451277
          0,           0,         316,      -8.680632363,      -7.460153466,      -7.866405142,     -0.3438792496,      -11.57274044
          0,           0,         317,      -8.700764547,      -7.460909591,       -7.86507261,     -0.3477200733,      -11.57101618
          0,           0,         318,      -8.717712606,      -7.461878033,      -7.864533392,     -0.3515726646,      -11.56934117
          0,           0,         319,      -8.730327324,      -7.463063378,      -7.864792602,     -0.3552643436,      -11.56771606
          0,           0,         320,      -8.737583342,      -7.464470255,      -7.865844576,     -0.3590967192,      -11.56614099
          0,           0,         321,      -8.738796555,      -7.466103298,      -7.867673298,     -0.3629129823,      -11.56461579
          0,           0,         322,      -8.733798431,      -7.467967085,      -7.870252525,     -0.3666757451,      -11.56313996
          0,           0,         323,      -8.722983148,      -7.470066053,       -7.87354563,     -0.3703539825,      -11.56171284
          0,           0,         324,      -8.707202405,      -7.472404382,      -7.877505243,     -0.3741498623,      -11.56033369
          0,           0,         325,      -8.687562647,      -7.474985863,      -7.882072547,     -0.3779229945,      -11.55900174
          0,           0,         326,      -8.665214665,      -7.477813711,      -7.887177266,     -0.3815570182,      -11.55771631
          0,           0,         327,      -8.641201704,      -7.480890333,      -7.892737516,     -0.3853568984,      -11.55647685
          0,           0,         328,      -8.616384473,      -7.484217164,      -7.898657689,     -0.3891014968,      -11.55528302
          0,           0,         329,      -8.591425359,       -7.48779438,      -7.904830205,     -0.3928111824,       -11.5541347
          0,           0,         330,      -8.566807639,      -7.491620644,      -7.911135601,     -0.3964378585,      -11.55303213
          0,           0,         331,      -8.542868577,      -7.495692841,      -7.917443647,     -0.4002030306,      -11.55197586
          0,           0,         332,      -8.519833696,      -7.500005798,      -7.923615439,     -0.4038993476,      -11.55096681
          0,           0,         333,      -8.497846576,      -7.504552004,      -7.929506543,     -0.4074982916,       -11.5500063
          0,           0,         334,      -8.476992518,      -7.509321342,      -7.934971193,     -0.4112847092,      -11.54909603
          0,           0,         335,      -8.457316407,      -7.514300823,      -7.939867521,      -0.414969338,      -11.54823812
          0,           0,         336,      -8.438835725,      -7.519474347,      -7.944063566,     -0.4186315843,      -11.54743507
          0,           0,         337,      -8.421549843,      -7.524822495,      -7.947443648,     -0.4222168443,      -11.54668975
          0,           0,         338,      -8.405446546,       -7.53032235,      -7.949914412,     -0.4259536407,      -11.54600542
          0,           0,         339,      -8.390506571,      -7.535947388,      -7.951410061,     -0.4295653172,      -11.54538564
          0,           0,         340,       -8.37670672,      -7.541667429,      -7.951895965,     -0.4331342487,      -11.54483429
          0,           0,         341,      -8.364021976,      -7.547448702,      -7.951370104,     -0.4369010056,      -11.54435552
          0,           0,         342,      -8.352426935,      -7.553254004,      -7.949862365,     -0.4405220633,      -11.54395369
          0,           0,         343,      -8.341896739,       -7.55904302,      -7.947431626,     -0.4441313232,      -11.54363337
          0,           0,         344,      -8.332407693,      -7.564772754,      -7.944161103,     -0.4476791636,      -11.54339928
          0,           0,         345,      -8.323937687,      -7.570398149,      -7.940152525,     -0.4513843394,      -11.54325625
          0,           0,         346,      -8.316466157,      -7.575872635,      -7.935519801,      -0.454908749,      -11.54320917
          0,           0,         347,      -8.309974362,      -7.581149603,      -7.930382855,     -0.4584507431,      -11.54326297
          0,           0,         348,      -8.304446103,      -7.586184049,      -7.924862363,     -0.4621889128,      -11.54342256
          0,           0,         349,       -8.29986648,      -7.590932203,      -7.919075391,     -0.4657586831,       -11.5436928
          0,           0,         350,      -8.296222247,      -7.595353949,      -7.913132297,     -0.4693142339,       -11.5440785
          0,           0,         351,        -8.2935019,      -7.599414057,       -7.90713377,     -0.4728362576,       -11.5445843
          0,           0,         352,      -8.291695504,      -7.603083486,      -7.901169603,     -0.4765131537,      -11.54521475
          0,           0,         353,      -8.290794475,      -7.606340554,       -7.89531833,      -0.479963018,      -11.54597418
          0,           0,         354,      -8.290791393,      -7.609171909,      -7.889647372,     -0.4834903572,      -11.54686673
          0,           0,         355,      -8.291679769,      -7.611573224,      -7.884213506,     -0.4871946752,      -11.54789631
          0,           0,         356,      -8.293453764,      -7.613549558,      -7.879063568,     -0.4907323565,      -11.54906658
          0,           0,         357,      -8.296107857,      -7.615115347,      -7.874235346,     -0.4942330319,      -11.55038094
          0,           0,         358,      -8.299636593,      -7.616292751,      -7.869758533,     -0.4977417718,      -11.55184232
          0,           0,         359,      -8.304033481,      -7.617114441,      -7.865655653,     -0.5013933695,       -11.5534534
          0,           0,         360,      -8.309291155,      -7.617619406,      -7.861943091,     -0.5047804966,      -11.55521657
          0,           0,         361,      -8.315400382,      -7.617852874,      -7.858631936,     -0.5083061124,      -11.55713398
          0,           0,         362,      -8.322349084,      -7.617864877,      -7.855728905,     -0.5119698854,      -11.55920752
          0,           0,         363,      -8.330121124,      -7.617708928,      -7.853237138,     -0.5154892651,      -11.56143873
          0,           0,         364,      -8.338694872,      -7.617440653,      -7.851156855,      -0.518931598,      -11.56382878
          0,           0,         365,      -8.348041466,      -7.617116353,      -7.849485892,      -0.522439103,      -11.56637843
          0,           0,         366,      -8.358122673,      -7.616792169,      -7.848220186,     -0.5260690667,      -11.56908793
          0,           0,         367,      -8.368888354,      -7.616522631,      -7.847354135,     -0.5294032262,      -11.57195705
          0,           0,         368,      -8.380273399,      -7.616360005,      -7.846881039,     -0.5329453703,      -11.57498508
          0,           0,         369,      -8.392194203,      -7.616353594,      -7.846793411,     -0.5365660534,      -11.57817077
          0,           0,         370,      -8.404544787,      -7.616549212,      -7.847083288,     -0.5400791572,       -11.5815125
          0,           0,         371,       -8.41719266,        -7.6169888,      -7.847742492,     -0.5434619634,       -11.5850082
          0,           0,         372,      -8.429974828,      -7.617710138,       -7.84876285,      -0.546981937,       -11.5886554
          0,           0,         373,      -8.442694558,      -7.618746623,      -7.850136419,      -0.550590355,      -11.59245124
          0,           0,         374,      -8.455119355,      -7.620127153,      -7.851855557,     -0.5538800036,      -11.59639249
          0,           0,         375,      -8.466982415,      -7.621876476,       -7.85391334,     -0.5574573827,      -11.60047554
          0,           0,         376,      -8.477987766,      -7.624013845,      -7.856303729,      -0.561029471,      -11.60469638
          0,           0,         377,      -8.487820344,      -7.626553942,      -7.859021496,     -0.5645418269,      -11.60905062
          0,           0,         378,      -8.496162742,      -7.629506567,      -7.862062304,     -0.5678639242,      -11.61353342
          0,           0,         379,      -8.502717451,      -7.632876434,      -7.865422697,     -0.5714042183,      -11.61813951
          0,           0,         380,      -8.507232469,      -7.636663097,       -7.86910006,     -0.5749780934,       -11.6228632
          0,           0,         381,      -8.509527349,       -7.64086009,       -7.87309174,     -0.5782332712,       -11.6276983
          0,           0,         382,      -8.509513196,      -7.645455448,      -7.877396976,     -0.5818617625,      -11.63263822
          0,           0,         383,      -8.507203173,      -7.650431279,      -7.882014187,     -0.5853771747,      -11.63767596
          0,           0,         384,      -8.502711332,      -7.655763232,      -7.886941281,     -0.5888880379,      -11.64280413
          0,           0,         385,      -8.496239201,      -7.661420393,      -7.892175401,     -0.5921533326,      -11.64801493
          0,           0,         386,      -8.488053627,      -7.667364944,      -7.897712285,     -0.5957155307,      -11.65330029
          0,           0,         387,      -8.478460615,      -7.673551889,      -7.903545464,     -0.5992301524,      -11.65865181
          0,           0,         388,      -8.467780025,      -7.679928934,       -7.90966533,     -0.6024651592,      -11.66406085
          0,           0,         389,      -8.456324604,      -7.686436516,      -7.916058117,     -0.6061508463,      -11.66951854
          0,           0,         390,      -8.444384982,      -7.693008013,      -7.922705194,     -0.6096026254,      -11.67501577
          0,           0,         391,      -8.432220628,      -7.699570198,      -7.929580933,     -0.6131038535,      -11.68054329
          0,           0,         392,      -8.420056144,      -7.706044222,       -7.93665186,     -0.6163239803,      -11.68609167
          0,           0,         393,      -8.408081204,      -7.712347064,      -7.943875713,     -0.6199003818,      -11.69165135
          0,           0,         394,      -8.396450175,      -7.718390814,      -7.951199717,     -0.6233288309,      -11.69721265
          0,           0,         395,      -8.385290114,       -7.72408793,      -7.958558352,     -0.6265585894,      -11.70276591
          0,           0,         396,      -8.374703247,      -7.729352001,      -7.965872603,     -0.6302903686,      -11.70830139
          0,           0,         397,      -8.364769494,      -7.734101413,      -7.973050311,     -0.6336800932,       -11.7138094
          0,           0,         398,      -8.355549647,      -7.738262555,       -7.97998285,     -0.6371586141,      -11.71928046
          0,           0,         399,      -8.347090585,      -7.741771893,      -7.986544871,     -0.6403511099,      -11.72470541
          0,           0,         400,      -8.339428263,      -7.744578802,      -7.992599197,     -0.6439283607,      -11.73007551
          0,           0,         401,      -8.332590209,      -7.746648057,      -7.997999569,     -0.6472603774,      -11.73538247
          0,           0,         402,      -8.326597386,      -7.747961322,      -8.002595056,     -0.6504980051,      -11.74061843
          0,           0,         403,      -8.321465729,      -7.748517755,      -8.006235969,     -0.6542482996,      -11.74577603
          0,           0,         404,      -8.317207488,      -7.748333742,      -8.008781339,     -0.6575964036,      -11.75084845
          0,           0,         405,      -8.313832314,      -7.747441915,      -8.010107407,     -0.6610402504,      -11.75582947
          0,           0,         406,      -8.311348178,      -7.745889268,      -8.010116412,     -0.6642228415,      -11.76071364
          0,           0,         407,      -8.309762058,      -7.743734655,      -8.008744201,     -0.6677843924,      -11.76549631
          0,           0,         408,      -8.309080498,      -7.741046042,      -8.005965791,     -0.6710289924,      -11.77017381
          0,           0,         409,      -8.309310067,      -7.737897538,      -8.001798284,     -0.6742834324,      -11.77474349
          0,           0,         410,      -8.310457699,      -7.734366534,      -7.996300453,     -0.6780114655,      -11.77920378
          0,           0,         411,      -8.312530977,      -7.730531119,      -7.989569021,     -0.6813404538,      -11.78355421
          0,           0,         412,      -8.315538344,      -7.726467856,      -7.981732286,     -0.6847301044,      -11.78779534
          0,           0,         413,      -8.319489265,      -7.722249987,      -7.972942006,      -0.687914271,      -11.79192871
          0,           0,         414,      -8.324394321,      -7.717946055,      -7.963364546,      -0.691445918,      -11.79595675
          0,           0,         415,      -8.330265216,      -7.713619075,      -7.953172316,     -0.6946186869,      -11.79988264
          0,           0,         416,      -8.337114718,      -7.709325914,      -7.942536334,     -0.6979060006,      -11.80371022
          0,           0,         417,      -8.344956486,      -7.705117099,      -7.931620317,     -0.7015787606,      -11.80744385
          0,           0,         418,      -8.353804766,      -7.701036866,      -7.920576479,     -0.7049102558,      -11.81108844
          0,           0,         419,      -8.363673811,      -7.697123332,      -7.909542939,     -0.7082301062,      -11.81464915
          0,           0,         420,      -8.374577273,      -7.693408837,      -7.898642521,     -0.7114301804,       -11.8181314
          0,           0,         421,      -8.386527509,       -7.68992077,      -7.887982638,     -0.7149272645,      -11.82154066
          0,           0,         422,      -8.399533536,      -7.686681574,      -7.877655928,     -0.7180379398,      -11.82488237
          0,           0,         423,      -8.413599111,      -7.683709326,      -7.867741321,     -0.7213853075,       -11.8281617
          0,           0,         424,      -8.428720011,      -7.681018237,      -7.858305281,     -0.7249790111,       -11.8313834
          0,           0,         425,      -8.444880105,      -7.678619185,      -7.849403127,     -0.7283312128,       -11.8345516
          0,           0,         426,      -8.462045973,      -7.676520156,      -7.841080385,     -0.7315668609,       -11.8376696
          0,           0,         427,      -8.480159723,      -7.674726575,      -7.833374095,     -0.7348008453,      -11.84073966
          0,           0,         428,      -8.499129531,      -7.673241643,      -7.826313977,     -0.7382605341,      -11.84376283
          0,           0,         429,      -8.518817458,      -7.672066634,      -7.819923449,     -0.7413124563,      -11.84673878
          0,           0,         430,      -8.539024344,      -7.671201181,      -7.814220519,     -0.7447562162,      -11.84966568
          0,           0,         431,      -8.559472141,       -7.67064351,      -7.809218547,     -0.7482486459,      -11.85254008
          0,           0,         432,      -8.579785247,      -7.670390756,       -7.80492688,     -0.7516382234,      -11.85535681
          0,           0,         433,      -8.599474274,      -7.670438915,      -7.801351764,     -0.7547741095,      -11.85810897
          0,           0,         434,      -8.617929778,      -7.670782667,      -7.798496341,     -0.7580623781,      -11.86078787
          0,           0,         435,      -8.634433587,      -7.671416117,      -7.796360393,     -0.7614773271,      -11.86338301
          0,           0,         436,      -8.648199692,      -7.672332988,      -7.794940768,     -0.7644737587,       -11.8658822
          0,           0,         437,      -8.658453198,      -7.673525919,      -7.794232696,     -0.7680531214,       -11.8682716
          0,           0,         438,      -8.664539475,       -7.67498638,      -7.794229625,     -0.7714242171,      -11.87053582
          0,           0,         439,      -8.666040423,      -7.676704764,      -7.794922843,     -0.7748660553,      -11.87265804
          0,           0,         440,      -8.662860034,      -7.678670382,      -7.796301229,     -0.7778874958,      -11.87462018
          0,           0,         441,      -8.655245304,      -7.680871319,      -7.798351167,     -0.7812474276,      -11.87640321
          0,           0,         442,      -8.643733532,      -7.683294185,      -7.801056478,     -0.7846035365,       -11.8779874
          0,           0,         443,      -8.629048045,      -7.685923821,      -7.804398273,     -0.7875511386,      -11.87935269
          0,           0,         444,      -8.611980948,      -7.688743032,      -7.808354682,     -0.7912929554,      -11.88047912
          0,           0,         445,      -8.593296031,      -7.691732314,      -7.812900512,     -0.7945350403,      -11.88134727
          0,           0,         446,      -8.573667238,      -7.694869564,      -7.818006857,     -0.7980356247,      -11.88193868
          0,           0,         447,      -8.553651587,       -7.69812979,      -7.823640691,     -0.8009349079,      -11.88223637
          0,           0,         448,      -8.533687033,      -7.701484885,      -7.829764433,     -0.8043690317,      -11.88222526
          0,           0,         449,       -8.51410445,      -7.704903306,      -7.836335532,     -0.8076521445,      -11.88189259
          0,           0,         450,      -8.495145498,      -7.708349906,      -7.843306008,     -0.8105615332,      -11.88122833
          0,           0,         451,      -8.476981191,      -7.711785831,      -7.850622033,     -0.8144578943,      -11.88022548
          0,           0,         452,      -8.459728556,      -7.715168525,      -7.858223575,     -0.8175907489,      -11.87888029
          0,           0,         453,      -8.443464483,      -7.718451863,      -7.866044174,     -0.8211416942,      -11.87719247
          0,           0,         454,      -8.428236691,      -7.721586466,      -7.874010883,     -0.8239294443,      -11.87516564
          0,           0,         455,      -8.414072146,      -7.724520226,      -7.882044455,     -0.8274161249,      -11.87280625
          0,           0,         456,      -8.400983399,      -7.727199042,       -7.89005984,     -0.8306266217,      -11.87012425
          0,           0,         457,      -8.388973281,      -7.729567808,      -7.897967061,     -0.8335180515,      -11.86713281
          0,           0,         458,      -8.378038343,      -7.731571618,      -7.905672521,     -0.8375131697,        -11.863848
          0,           0,         459,      -8.368171362,      -7.733157098,      -7.913080742,     -0.8405896756,      -11.86028844
          0,           0,         460,      -8.359362677,      -7.734272911,      -7.920096597,     -0.8441622466,      -11.85647494
          0,           0,         461,      -8.351603544,      -7.734876047,      -7.926627928,     -0.8468725923,      -11.85243005
          0,           0,         462,      -8.344884803,      -7.734927575,      -7.932588764,     -0.8503666442,      -11.84817763
          0,           0,         463,      -8.339197999,      -7.734397188,      -7.937902345,     -0.8535239423,      -11.84374242
          0,           0,         464,      -8.334536454,      -7.733264523,       -7.94250399,     -0.8564359967,      -11.83914963
          0,           0,         465,      -8.330895652,      -7.731519865,      -7.946343766,     -0.8604418553,      -11.83442453
          0,           0,         466,        -8.3282735,      -7.729164668,      -7.949388897,     -0.8635268853,      -11.82959212
          0,           0,         467,      -8.326670542,        -7.7262117,      -7.951625009,     -0.8670761379,      -11.82467681
          0,           0,         468,        -8.3260902,      -7.722685476,      -7.953056601,     -0.8697573531,      -11.81970217
          0,           0,         469,      -8.326538826,      -7.718620283,      -7.953706448,     -0.8732095071,      -11.81469068
          0,           0,         470,      -8.328026119,      -7.714057612,      -7.953613755,      -0.876332062,      -11.80966353
          0,           0,         471,      -8.330565602,      -7.709049021,      -7.952832055,     -0.8793179602,      -11.80464061
          0,           0,         472,      -8.334174491,      -7.703652003,      -7.951426894,     -0.8832506589,      -11.79964038
          0,           0,         473,      -8.338874138,       -7.69792809,      -7.949472584,     -0.8863915054,      -11.79467983
          0,           0,         474,      -8.344690399,      -7.691941168,       -7.94704904,     -0.8898731893,      -11.78977441
          0,           0,         475,      -8.351654037,      -7.685756008,      -7.944238831,     -0.8925692437,        -11.784938
          0,           0,         476,      -8.359801206,      -7.679436921,      -7.941124627,      -0.895941107,      -11.78018293
          0,           0,         477,      -8.369174034,      -7.673046567,      -7.937787112,     -0.8990315643,      -11.77551998
          0,           0,         478,      -8.379821293,      -7.666644981,      -7.934303367,     -0.9021551494,      -11.77095849
          0,           0,         479,      -8.391799111,       -7.66028886,      -7.930745707,     -0.9059422786,      -11.76650623
          0,           0,         480,      -8.405171727,      -7.654030785,      -7.927181221,     -0.9091691841,      -11.76216989
          0,           0,         481,      -8.420013132,      -7.647918845,      -7.923670338,     -0.9125464031,      -11.75795497
          0,           0,         482,      -8.436406887,      -7.641997269,      -7.920267363,     -0.9152903262,      -11.75386557
          0,           0,         483,      -8.454448324,      -7.636306173,       -7.91702112,     -0.9185464455,      -11.74990447
          0,           0,         484,      -8.474245066,      -7.630881169,      -7.913974812,     -0.9216032359,      -11.74607269
          0,           0,         485,       -8.49591787,      -7.625753693,        -7.9111661,      -0.924936061,      -11.74237273
          0,           0,         486,       -8.51960065,      -7.620950923,      -7.908627602,      -0.928508624,      -11.73880516
          0,           0,         487,      -8.545439366,       -7.61649636,      -7.906387361,     -0.9318477302,      -11.73536981
          0,           0,         488,      -8.573588069,      -7.612409986,      -7.904469397,     -0.9350854737,      -11.73206589
          0,           0,         489,      -8.604200056,      -7.608708452,      -7.902894078,     -0.9379034534,      -11.72889198
          0,           0,         490,      -8.637409813,       -7.60540527,      -7.901678448,      -0.941005424,      -11.72584615
          0,           0,         491,      -8.673297959,      -7.602511052,       -7.90083657,     -0.9440256356,      -11.72292601
          0,           0,         492,      -8.711825764,      -7.600033657,      -7.900379861,     -0.9476402043,      -11.72012877
          0,           0,         493,      -8.752716833,      -7.597978366,      -7.900317342,      -0.950932183,      -11.71745129
          0,           0,         494,      -8.795253292,      -7.596348029,      -7.900655885,     -0.9544097287,      -11.71489019
          0,           0,         495,      -8.837955118,      -7.595143168,      -7.901400271,     -0.9574678567,      -11.71244188
          0,           0,         496,      -8.878167281,      -7.594362068,      -7.902553203,      -0.960378006,      -11.71010264
          0,           0,         497,      -8.911778944,      -7.594000852,      -7.904115298,     -0.9632934506,      -11.70786866
          0,           0,         498,       -8.93365816,      -7.594053507,      -7.906085007,     -0.9662650746,      -11.70573609
          0,           0,         499,      -8.939408742,      -7.594511912,      -7.908458486,     -0.9702088572,       -11.7037011
          0,           0,         500,      -8.927785308,      -7.595365829,      -7.911229387,     -0.9731824214,      -11.70175994
          0,           0,         501,      -8.901514262,      -7.596602881,       -7.91438858,     -0.9768197522,      -11.69990895
          0,           0,         502,       -8.86557462,      -7.598208523,      -7.917923812,     -0.9796512471,      -11.69814461
          0,           0,         503,        -8.8248286,      -7.600165867,      -7.921819173,     -0.9826538255,       -11.6964636
          0,           0,         504,      -8.782811852,      -7.602455884,      -7.926054209,     -0.9853934616,      -11.69486282
          0,           0,         505,      -8.741670561,      -7.605057576,      -7.930604995,     -0.9882833734,      -11.69333939
          0,           0,         506,      -8.702540432,      -7.607947236,      -7.935442827,      -0.992535211,      -11.69189072
          0,           0,         507,      -8.665936296,      -7.611098866,      -7.940532531,      -0.995217968,      -11.69051449
          0,           0,         508,      -8.632024454,       -7.61448427,      -7.945832264,     -0.9990208712,      -11.68920872
          0,           0,         509,      -8.600788466,      -7.618073063,      -7.951293223,      -1.001574772,      -11.68797171
          0,           0,         510,      -8.572123267,      -7.621832719,      -7.956859188,      -1.004635524,      -11.68680216
          0,           0,         511,      -8.545886497,       -7.62572869,      -7.962466051,      -1.007293653,      -11.68569908
          0,           0,         512,      -8.521925656,      -7.629724629,      -7.968041514,      -1.010054814,      -11.68466189
          0,           0,         513,       -8.50009191,       -7.63378269,      -7.973505159,      -1.014497758,      -11.68369035
          0,           0,         514,      -8.480248184,       -7.63786482,      -7.978769086,      -1.016999878,      -11.68278459
          0,           0,         515,      -8.462265644,      -7.641929978,      -7.983739081,      -1.020943713,      -11.68194513
          0,           0,         516,      -8.446033333,      -7.645938594,       -7.98831537,      -1.023176075,      -11.68117284
          0,           0,         517,      -8.431452274,       -7.64985139,      -7.992396166,       -1.02622269,      -11.68046892
          0,           0,         518,      -8.418435539,      -7.653630205,       -7.99588034,      -1.028960487,      -11.67983495
          0,           0,         519,      -8.406907438,      -7.657238764,       -7.99867088,      -1.031575862,      -11.67927282
          0,           0,         520,       -8.39680247,      -7.660643428,      -8.000678986,       -1.03603409,      -11.67878473
          0,           0,         521,      -8.388064346,      -7.663813953,      -8.001828309,      -1.038508097,       -11.6783732
          0,           0,         522,      -8.380645109,       -7.66672421,      -8.002058917,      -1.042527717,      -11.67804102
          0,           0,         523,      -8.374504398,      -7.669352818,      -8.001331016,       -1.04442762,      -11.67779125
          0,           0,         524,      -8.369608835,      -7.671683578,      -7.999628597,      -1.047370868,      -11.67762723
          0,           0,         525,      -8.365931421,      -7.673706247,      -7.996954555,      -1.050309879,      -11.67755239
          0,           0,         526,       -8.36345124,      -7.675416809,      -7.993340604,      -1.052838137,      -11.67757044
          0,           0,         527,      -8.362153033,      -7.676816962,      -7.988840205,      -1.057148093,       -11.6776853
          0,           0,         528,      -8.362026914,      -7.677914261,      -7.983525295,      -1.059719274,      -11.67790109
          0,           0,         529,      -8.363068199,      -7.678722077,       -7.97748333,      -1.063727122,      -11.67822202
          0,           0,         530,      -8.365277332,      -7.679259193,      -7.970813616,       -1.06534919,      -11.67865241
          0,           0,         531,      -8.368659844,      -7.679549175,       -7.96362305,      -1.068098741,      -11.67919664
          0,           0,         532,      -8.373226363,      -7.679619679,      -7.956021987,      -1.071252554,      -11.67985916
          0,           0,         533,      -8.378992686,      -7.679501748,      -7.948120686,      -1.073860622,      -11.68064441
          0,           0,         534,      -8.385979913,      -7.679229087,      -7.940026463,      -1.077871442,      -11.68155683
          0,           0,         535,      -8.394214614,      -7.678837342,      -7.931841498,      -1.080623015,      -11.68260081
          0,           0,         536,       -8.40372903,      -7.678363393,      -7.923661278,      -1.084524232,      -11.68378063
          0,           0,         537,       -8.41456127,      -7.677844707,       -7.91557367,      -1.085993829,      -11.68510048
          0,           0,         538,      -8.426755479,      -7.677318763,      -7.907658382,      -1.088439119,      -11.68656442
          0,           0,         539,      -8.440361918,       -7.67682255,      -7.899986938,      -1.091757031,       -11.6881763
          0,           0,         540,      -8.455436856,      -7.676392167,      -7.892622915,      -1.094663258,      -11.68993976
          0,           0,         541,      -8.472042143,      -7.676062548,      -7.885622376,      -1.098217948,      -11.69185816
          0,           0,         542,      -8.490244165,      -7.675867168,        -7.8790346,      -1.101216743,      -11.69393455
          0,           0,         543,      -8.510112003,      -7.675837828,      -7.872902083,      -1.104931051,      -11.69617164
          0,           0,         544,      -8.531713772,       -7.67600461,      -7.867262142,      -1.106383899,      -11.69857178
          0,           0,         545,      -8.555110533,      -7.676395839,      -7.862146889,      -1.108410969,      -11.70113686
          0,           0,         546,      -8.580345949,      -7.677037965,      -7.857584127,      -1.111850387,      -11.70386832
          0,           0,         547,       -8.60742972,      -7.677955539,      -7.853597833,      -1.115259416,      -11.70676707
          0,           0,         548,      -8.636310922,      -7.679171609,      -7.850208226,      -1.118206446,      -11.70983342
          0,           0,         549,      -8.666833838,       -7.68070759,      -7.847431726,      -1.121516006,       -11.7130671
          0,           0,         550,       -8.69867328,      -7.682583074,      -7.845282695,      -1.124988889,      -11.71646717
          0,           0,         551,       -8.73123984,      -7.684815837,      -7.843773583,      -1.126513707,      -11.72003197
          0,           0,         552,      -8.763555736,      -7.687422208,      -7.842914755,      -1.128038654,      -11.72375906
          0,           0,         553,        -8.7941253,      -7.690416141,      -7.842714557,      -1.131580343,      -11.72764519
          0,           0,         554,      -8.820869995,      -7.693810851,      -7.843179146,      -1.135611726,      -11.73168618
          0,           0,         555,      -8.841264488,      -7.697617844,      -7.844312839,      -1.137874718,      -11.73587695
          0,           0,         556,      -8.852820802,       -7.70184675,      -7.846118181,      -1.141552925,      -11.74021141
          0,           0,         557,      -8.853871345,      -7.706505412,      -7.848595869,       -1.14474571,      -11.74468245
          0,           0,         558,      -8.844251008,      -7.711599377,      -7.851744535,      -1.146358667,      -11.74928188
          0,           0,         559,      -8.825371032,      -7.717131904,       -7.85556042,      -1.147411296,      -11.75400041
          0,           0,         560,       -8.79962316,      -7.723103803,      -7.860036978,      -1.151011089,      -11.75882761
