"PointID","x","y","Pressure","Velocity_x","Velocity_y","Temperature","Nu_Tilde","Pressure_Coefficient","Density","Laminar_Viscosity","Heat_Capacity","Thermal_Conductivity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity","Residual_Pressure","Residual_Velocity_x","Residual_Velocity_y","Residual_Temperature","Residual_Nu_Tilde"
10, 0.000000000000000e+00, 1.574144233018160e-03, -3.160773052266450e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.889107702291861e+02, 0.000000000000000e+00, -4.905747403797066e+00, 1.285206812142892e+00, 1.792965930569244e-05, 1.001000000000000e+03, 2.492720689583074e-02, 0.000000000000000e+00, -2.757096022355991e-04, -3.627946417156414e+00, 3.979699321217977e+00, 0.000000000000000e+00, -1.791657157451937e-05, -0.000000000000000e+00, -0.000000000000000e+00, -5.111299361929671e+00, -0.000000000000000e+00
11, 0.000000000000000e+00, 2.990873996168375e-03, -3.588806449679396e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.882380973510664e+02, 0.000000000000000e+00, -5.570086061895695e+00, 1.288206151138148e+00, 1.789722654709855e-05, 1.001000000000000e+03, 2.488211635228563e-02, 0.000000000000000e+00, -4.946722579491654e-04, -2.770007350287218e-01, 5.346573842675980e+00, 0.000000000000000e+00, -4.866927669009909e-05, -0.000000000000000e+00, -0.000000000000000e+00, -1.402277133173214e+01, -0.000000000000000e+00
12, 0.000000000000000e+00, 4.265930969268084e-03, -3.715484584739897e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.881962508589033e+02, 0.000000000000000e+00, -5.766699650380098e+00, 1.288393200443776e+00, 1.789520772669751e-05, 1.001000000000000e+03, 2.487930963114473e-02, 0.000000000000000e+00, -4.938549509185048e-04, -1.363781183426544e-01, 5.343145701483571e+00, 0.000000000000000e+00, -8.746332502226320e-05, -0.000000000000000e+00, -0.000000000000000e+00, -2.521804434481119e+01, -0.000000000000000e+00
13, 0.000000000000000e+00, 5.413481965661049e-03, -3.761048259621020e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.881823312582593e+02, 0.000000000000000e+00, -5.837417755115661e+00, 1.288455431597034e+00, 1.789453616548859e-05, 1.001000000000000e+03, 2.487837597451955e-02, 0.000000000000000e+00, -4.202778959723446e-04, -1.027355747319457e-01, 4.929380835526600e+00, 0.000000000000000e+00, -1.150632721590676e-04, -0.000000000000000e+00, -0.000000000000000e+00, -3.318085567905587e+01, -0.000000000000000e+00
14, 0.000000000000000e+00, 6.446277722716331e-03, -3.713801374309696e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.881746189519893e+02, 0.000000000000000e+00, -5.764087186574105e+00, 1.288489914033204e+00, 1.789416407297608e-05, 1.001000000000000e+03, 2.487785866256814e-02, 0.000000000000000e+00, -3.420602033389954e-04, -8.442403834859358e-02, 4.447236386724500e+00, 0.000000000000000e+00, -1.193557648025099e-04, -0.000000000000000e+00, -0.000000000000000e+00, -3.442024929955709e+01, -0.000000000000000e+00
15, 0.000000000000000e+00, 7.375794462859631e-03, -3.653277885052375e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.881698865298586e+02, 0.000000000000000e+00, -5.670150372578575e+00, 1.288511074044952e+00, 1.789393574735485e-05, 1.001000000000000e+03, 2.487754122653084e-02, 0.000000000000000e+00, -2.712317037455318e-04, -7.291087912754615e-02, 3.960210520669619e+00, 0.000000000000000e+00, -1.228625800935856e-04, -0.000000000000000e+00, -0.000000000000000e+00, -3.543268626496292e+01, -0.000000000000000e+00
16, 0.000000000000000e+00, 8.212358690798283e-03, -3.585082692152355e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.881667809138517e+02, 0.000000000000000e+00, -5.564306522043077e+00, 1.288524960519319e+00, 1.789378590942393e-05, 1.001000000000000e+03, 2.487733291018522e-02, 0.000000000000000e+00, -2.069123311321188e-04, -6.498043964281364e-02, 3.458973309374306e+00, 0.000000000000000e+00, -1.314819965763291e-04, -0.000000000000000e+00, -0.000000000000000e+00, -3.791974314454796e+01, -0.000000000000000e+00
17, 0.000000000000000e+00, 8.965267799794674e-03, -3.514921658526873e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.881646931617420e+02, 0.000000000000000e+00, -5.455411545129401e+00, 1.288534295877774e+00, 1.789368518035413e-05, 1.001000000000000e+03, 2.487719286879789e-02, 0.000000000000000e+00, -1.471901128732096e-04, -5.943822553560942e-02, 2.917409287705950e+00, 0.000000000000000e+00, -1.426681891242838e-04, -0.000000000000000e+00, -0.000000000000000e+00, -4.114701119740359e+01, -0.000000000000000e+00
18, 0.000000000000000e+00, 9.642885066568851e-03, -3.463141890330007e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.881633087397188e+02, 0.000000000000000e+00, -5.375045615908750e+00, 1.288540486378794e+00, 1.789361838509340e-05, 1.001000000000000e+03, 2.487710000483124e-02, 0.000000000000000e+00, -9.105449222373531e-05, -5.571921566966101e-02, 2.294623277288535e+00, 0.000000000000000e+00, -1.462473318073824e-04, -0.000000000000000e+00, -0.000000000000000e+00, -4.217990971164336e+01, -0.000000000000000e+00
19, 0.000000000000000e+00, 1.025274023413658e-02, -3.453996428317623e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.881624778617798e+02, 0.000000000000000e+00, -5.360851200244642e+00, 1.288544201712836e+00, 1.789357829702039e-05, 1.001000000000000e+03, 2.487704427127418e-02, 0.000000000000000e+00, -3.847784919457114e-05, -5.364504390985128e-02, 1.491652635041129e+00, 0.000000000000000e+00, -1.410065153796884e-04, -0.000000000000000e+00, -0.000000000000000e+00, -4.066863883551908e+01, -0.000000000000000e+00
20, 0.000000000000000e+00, 1.080161053687334e-02, -3.492378246417502e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.881621347206440e+02, 0.000000000000000e+00, -5.420422546046099e+00, 1.288545736100834e+00, 1.789356174118261e-05, 1.001000000000000e+03, 2.487702125406082e-02, 0.000000000000000e+00, 9.817189738944787e-06, -5.321129301334812e-02, 7.534536799235729e-01, 0.000000000000000e+00, -1.311384057812525e-04, -0.000000000000000e+00, -0.000000000000000e+00, -3.782260812353651e+01, -0.000000000000000e+00
21, 0.000000000000000e+00, 1.129559427499771e-02, -3.571778518366045e+00, 0.000000000000000e+00, 0.000000000000000e+00, 2.881621689599309e+02, 0.000000000000000e+00, -5.543657486211463e+00, 1.288545582996465e+00, 1.789356339315658e-05, 1.001000000000000e+03, 2.487702355076352e-02, 0.000000000000000e+00, 5.324161837665985e-05, -5.400550318805514e-02, 1.754642014187793e+00, 0.000000000000000e+00, -1.198850591155525e-04, -0.000000000000000e+00, -0.000000000000000e+00, -3.457698579252053e+01, -0.000000000000000e+00
